#Position (bp)	Coverage	Std
80556.0	37.9479843953186	4.606148979923162
241667.0	39.525553786014186	8.308201474580104
402778.0	39.14484457165679	11.712903559223133
563889.0	40.007070184514575	7.633458576632575
725000.0	39.954745925215725	7.173936324634133
886111.0	40.1789890607318	7.30831668016522
1047222.0	38.92151898734177	4.340229998481841
1208333.0	38.911159636823356	8.929494472924006
1369444.0	39.62159422126473	8.821630970524629
1530555.0	39.02425479787669	10.720305609544726
1691666.0	41.2288029925187	5.898531248666669
1852777.0	39.153746097814775	6.209780748052273
2013888.0	38.933050447901934	6.333827143823774
2174999.0	39.486926492353234	6.311570373250777
2336110.0	40.44565354928508	9.032909509254601
2497221.0	41.96667815695737	9.680940490098761
2658332.0	40.675840169356974	12.240876147339963
2819443.0	40.317855295672665	12.860856500721816
2980554.0	39.67990266563433	9.275976834655548
3141665.0	39.009895032426286	11.719490995963158
3302776.0	41.812192454893385	13.695148790144895
3463887.0	39.37549148099607	3.879225309116366
3624998.0	38.87281128404669	14.596860764735167
3786109.0	40.45373878364905	13.546009273490649
3947220.0	41.96943029180176	8.465872123271168
4108331.0	42.790228013029314	5.970984996583223
4269442.0	45.7239263803681	5.3318854418328625
4430553.0	0.0	0.0
4591664.0	0.0	0.0
4752775.0	39.32498090145149	8.007280872863705
4913886.0	39.07940494590417	7.035031431033736
5074997.0	43.43853362734289	6.614926160468231
5236108.0	41.56686322997908	7.537386669231964
5397219.0	0.0	0.0
5558330.0	42.06644682605111	8.213318639557258
5719441.0	40.58920187793427	3.6564025441710313
5880552.0	41.23651584189891	9.879820451071733
6041663.0	40.17339529480105	12.69602838222108
6202774.0	40.10061242344707	3.4218164876354553
6363885.0	0.0	0.0
6524996.0	0.0	0.0
6686107.0	0.0	0.0
6847218.0	40.715625	4.0871612022313615
7008329.0	0.0	0.0
7169440.0	47.03482587064676	1.6644557504218536
7330551.0	0.0	0.0
7491662.0	0.0	0.0
7652773.0	0.0	0.0
7813884.0	37.48202959830867	3.552996076531615
7974995.0	40.703867403314916	8.128192065487417
