#Position (bp)	insert size
80556.0	299.3222797927461
241667.0	298.73679798826487
402778.0	300.1972303818716
563889.0	300.42331838565025
725000.0	299.52504317789294
886111.0	300.6937627811861
1047222.0	300.4764851485148
1208333.0	300.11018651362986
1369444.0	298.7350367518376
1530555.0	299.0767436930252
1691666.0	300.08953722334
1852777.0	299.7578947368421
2013888.0	300.3450980392157
2174999.0	301.56053067993366
2336110.0	299.6575477916941
2497221.0	295.80750650315866
2658332.0	295.84610215053766
2819443.0	296.97571357035554
2980554.0	297.8534482758621
3141665.0	296.8095687013905
3302776.0	297.19197885900826
3463887.0	298.4255319148936
3624998.0	299.5291449913299
3786109.0	299.97564444444447
3947220.0	300.65832681782643
4108331.0	299.27807486631013
4269442.0	302.69502074688796
4430553.0	0.0
4591664.0	0.0
4752775.0	300.53318077803203
4913886.0	299.64028776978415
5074997.0	299.411233053583
5236108.0	300.09793541556377
5397219.0	0.0
5558330.0	299.70444277108436
5719441.0	300.50076804915517
5880552.0	299.1210253082414
6041663.0	300.0059485530547
6202774.0	299.4054054054054
6363885.0	0.0
6524996.0	0.0
6686107.0	0.0
6847218.0	298.7767653758542
7008329.0	0.0
7169440.0	302.4225352112676
7330551.0	0.0
7491662.0	0.0
7652773.0	0.0
7813884.0	300.4306784660767
7974995.0	300.1131436314363
8136106.0	302.0514285714286
8297217.0	301.42857142857144
8458328.0	0.0
8619439.0	301.47090663058185
8780550.0	300.2349544072948
8941661.0	299.8625
9102772.0	0.0
9263883.0	300.07952286282307
9424994.0	300.390901250539
9586105.0	300.25373134328356
9747216.0	0.0
9908327.0	0.0
1.0069438E7	299.9397993311037
1.0230549E7	300.4102564102564
1.039166E7	300.1356304985337
1.0552771E7	298.98571428571427
1.0713882E7	299.65010281014395
1.0874993E7	0.0
1.1036104E7	0.0
1.1197215E7	0.0
1.1358326E7	0.0
1.1519437E7	0.0
1.1680548E7	301.68811881188117
1.1841659E7	302.5437616387337
1.200277E7	297.7548638132296
1.2163881E7	0.0
1.2324992E7	0.0
1.2486103E7	0.0
1.2647214E7	0.0
1.2808325E7	0.0
1.2969436E7	301.5016722408027
1.3130547E7	300.5332187857961
1.3291658E7	299.6646341463415
1.3452769E7	301.0469416785206
1.361388E7	299.31242236024843
1.3774991E7	299.9021657953697
1.3936102E7	300.2980352980353
1.4097213E7	302.01360544217687
1.4258324E7	298.3836978131213
1.4419435E7	295.5625
1.4580546E7	0.0
1.4741657E7	299.02649006622516
1.4902768E7	0.0
1.5063879E7	0.0
1.522499E7	300.15337423312883
1.5386101E7	298.03389830508473
1.5547212E7	303.21374045801525
1.5708323E7	0.0
1.5869434E7	299.3496583143508
1.6030545E7	298.8155021834061
1.6191656E7	0.0
1.6352767E7	299.5274599542334
1.6513878E7	298.5556893437688
1.6674989E7	299.10876623376623
1.68361E7	0.0
1.6997211E7	0.0
1.7158322E7	297.52095808383234
1.7319433E7	299.8966101694915
1.7480544E7	299.5483993902439
1.7641655E7	299.1798561151079
1.7802766E7	298.8089552238806
1.7963877E7	300.3572188719404
1.8124988E7	299.45223235717714
1.8286099E7	298.7268560953254
1.844721E7	298.95321252059307
1.8608321E7	300.02197802197804
1.8769432E7	300.3483556638246
1.8930543E7	0.0
1.9091654E7	0.0
1.9252765E7	299.86601307189545
1.9413876E7	302.30967741935484
1.9574987E7	301.5950920245399
1.9736098E7	299.4476771468794
1.9897209E7	300.65936896329686
2.005832E7	299.86725284151834
2.0219431E7	299.54160025502074
2.0380542E7	299.11018131101815
2.0541653E7	300.26002344665886
2.0702764E7	301.13838988689287
2.0863875E7	0.0
2.1024986E7	0.0
2.1186097E7	298.6035443037975
2.1347208E7	297.6505666486778
2.1508319E7	300.537106918239
2.166943E7	298.87329700272477
2.1830541E7	0.0
2.1991652E7	0.0
2.2152763E7	0.0
