#Position (bp)	Coverage	Std
80556.0	39.33159947984395	4.761007475762926
241667.0	40.44389749529463	8.396596170075654
402778.0	38.86647141050389	11.658230773514205
563889.0	40.50181065700983	7.706563946140345
725000.0	37.82646212847555	6.813830682606774
886111.0	39.637306676725764	7.236204156526504
1047222.0	37.72911392405063	4.216432368255216
1208333.0	39.41673370876911	9.051206775107646
1369444.0	38.93815739450007	8.675246126286675
1530555.0	39.91433238056349	10.758942030888687
1691666.0	38.937344139650875	5.556267344931265
1852777.0	37.72970863683663	5.884978635473688
2013888.0	40.263790664780764	6.506165422395766
2174999.0	40.017513566847555	6.3296496642424644
2336110.0	39.79779830444135	8.89216598533617
2497221.0	39.17269906928645	9.009646905467394
2658332.0	40.584943106641965	12.255502021184686
2819443.0	38.582150451123496	12.215180612117305
2980554.0	38.88209268886185	9.114963070746375
3141665.0	40.41077756234539	12.068951948887381
3302776.0	39.65215965008201	12.999149865515667
3463887.0	38.781127129750985	3.7991514872586123
3624998.0	39.619406614785994	14.50610400479632
3786109.0	39.382053838484545	13.530811125439234
3947220.0	39.199475065616795	7.897970903882993
4108331.0	37.768078175895766	5.283328751744373
4269442.0	39.6512505899009	4.583265061617899
4430553.0	0.0	0.0
4591664.0	0.0	0.0
4752775.0	38.91291061879297	7.87767369205169
4913886.0	38.3531684698609	6.8842309761405085
5074997.0	40.067254685777286	6.083153844260263
5236108.0	41.12497622217995	7.44707956917684
5397219.0	0.0	0.0
5558330.0	40.28755152514427	7.815145952550054
5719441.0	39.32550860719875	3.5206799299417435
5880552.0	40.75797393239377	9.779381710810185
6041663.0	39.40784199825733	12.438059630946636
6202774.0	44.127734033245844	3.7724124021360503
6363885.0	0.0	0.0
6524996.0	0.0	0.0
6686107.0	0.0	0.0
6847218.0	40.02	4.033085604551561
7008329.0	0.0	0.0
7169440.0	31.64676616915423	1.1255816172965185
7330551.0	0.0	0.0
7491662.0	0.0	0.0
7652773.0	0.0	0.0
7813884.0	36.505285412262154	3.4623622579800077
7974995.0	41.05209155485399	8.18989823836545
8136106.0	43.06637649619151	3.3215140951759237
8297217.0	40.99256505576208	1.6768701987258705
8458328.0	0.0	0.0
8619439.0	40.64889155182744	5.9037461429291405
8780550.0	42.036444926161764	9.048930814462572
8941661.0	39.12663043478261	6.003919412209759
9102772.0	0.0	0.0
9263883.0	41.96170212765958	3.646673713288938
9424994.0	39.68479848758271	10.600095457020535
9586105.0	38.91199580932425	7.345037872233121
9747216.0	0.0	0.0
9908327.0	0.0	0.0
1.0069438E7	40.28177196804648	6.451592726261541
1.0230549E7	40.07201735357918	4.860993912080533
1.039166E7	40.96558272015191	6.619922221825114
1.0552771E7	40.06660949113779	6.007583660849955
1.0713882E7	40.68308731993598	10.674460204202548
1.0874993E7	0.0	0.0
1.1036104E7	0.0	0.0
1.1197215E7	0.0	0.0
1.1358326E7	0.0	0.0
1.1519437E7	0.0	0.0
1.1680548E7	40.54984894259819	2.6152999221153075
1.1841659E7	42.26460932370322	4.1703646075564285
1.200277E7	38.17680454176804	3.3572401710704813
1.2163881E7	0.0	0.0
1.2324992E7	0.0	0.0
1.2486103E7	0.0	0.0
1.2647214E7	0.0	0.0
1.2808325E7	0.0	0.0
1.2969436E7	45.03698435277383	3.0011956246406517
1.3130547E7	39.91425771680549	6.348325725582787
1.3291658E7	39.34899126769046	5.7076003519023395
1.3452769E7	40.07629427792916	3.897075047032416
1.361388E7	40.81469947056991	5.79428628039212
1.3774991E7	39.974987593052106	9.974153649471702
1.3936102E7	38.53853169174646	7.811771401557261
1.4097213E7	44.76623376623377	1.9735387252091277
1.4258324E7	39.675457252233095	4.82592626732222
1.4419435E7	38.00869565217391	1.4384220446936549
1.4580546E7	0.0	0.0
1.4741657E7	44.58044164037855	1.9833489500603663
1.4902768E7	0.0	0.0
1.5063879E7	0.0	0.0
1.522499E7	39.02795031055901	1.7626985791005088
1.5386101E7	39.896103896103895	1.5154342262751406
1.5547212E7	44.17883211678832	1.8269149306616868
1.5708323E7	0.0	0.0
1.5869434E7	41.76031553398058	4.261129780349824
1.6030545E7	40.52420614263404	4.461179595216353
1.6191656E7	0.0	0.0
1.6352767E7	39.50349650349651	8.870807477580229
1.6513878E7	40.26376021798365	6.133799948589096
1.6674989E7	39.266304347826086	5.496366210885749
1.68361E7	0.0	0.0
1.6997211E7	0.0	0.0
1.7158322E7	36.50928381962865	1.795391269128247
1.7319433E7	45.788164665523155	3.977991073689555
1.7480544E7	39.198715075451965	8.034326165355015
1.7641655E7	40.01615201900238	10.181870557447311
1.7802766E7	46.03698224852071	3.00182634189087
1.7963877E7	41.31658075601374	8.636460944577482
1.8124988E7	40.22033613445378	7.7703865070028115
1.8286099E7	40.734452394056134	6.165622658653257
1.844721E7	40.97175437446753	12.398869601756315
1.8608321E7	41.828390860476425	8.224975155615608
1.8769432E7	42.56971153846154	4.919141865025443
1.8930543E7	0.0	0.0
1.9091654E7	0.0	0.0
1.9252765E7	36.600596125186286	2.394925200137346
1.9413876E7	41.372549019607845	1.4735072332231967
1.9574987E7	36.91737288135593	3.484041365064253
1.9736098E7	37.91764281852586	7.063654075140395
1.9897209E7	38.784191255653674	6.617717535170284
2.005832E7	39.70397882513661	10.631613626227443
2.0219431E7	39.3308717057631	8.220558567211471
2.0380542E7	40.810732984293196	6.378203059097891
2.0541653E7	40.252941730208036	10.27558125170509
2.0702764E7	41.06402721930096	5.86503681375146
2.0863875E7	0.0	0.0
2.1024986E7	0.0	0.0
2.1186097E7	38.738525206922496	7.056597587661201
2.1347208E7	40.09133234274393	9.964229896913066
2.1508319E7	39.65390021082221	5.339739145947897
2.166943E7	40.434002111932415	5.40125056869864
2.1830541E7	0.0	0.0
2.1991652E7	0.0	0.0
2.2152763E7	0.0	0.0
2.2313874E7	0.0	0.0
2.2474985E7	0.0	0.0
2.2636096E7	36.57988165680474	4.136524704164499
2.2797207E7	0.0	0.0
2.2958318E7	42.440380395025606	3.9499949892993462
2.3119429E7	39.781078463028734	7.784608713845405
2.328054E7	39.348314606741575	2.465595833305964
2.3441651E7	40.84920470977071	9.943402348091656
2.3602762E7	42.78381112984823	5.883359972101595
2.3763873E7	40.696556205328136	5.662518634459239
2.3924984E7	44.2	5.750358133771632
2.4086095E7	0.0	0.0
2.4247206E7	0.0	0.0
2.4408317E7	36.86752375628843	3.903491561476051
2.4569428E7	40.600552486187844	4.334503733111833
2.4730539E7	32.2265625	2.049448908304936
2.489165E7	40.06439854191981	5.799559592963845
2.5052761E7	39.91109436805425	10.186652990569339
2.5213872E7	40.22640835639675	10.543768879624563
2.5374983E7	39.02072436593309	9.719507170308004
2.5536094E7	40.51803616602642	10.363576982135072
2.5697205E7	37.43203543949639	6.169170740599366
2.5858316E7	34.09661835748792	1.226551516954701
2.6019427E7	0.0	0.0
2.6180538E7	0.0	0.0
2.6341649E7	0.0	0.0
2.650276E7	0.0	0.0
2.6663871E7	0.0	0.0
2.6824982E7	0.0	0.0
2.6986093E7	0.0	0.0
2.7147204E7	0.0	0.0
2.7308315E7	0.0	0.0
2.7469426E7	0.0	0.0
2.7630537E7	0.0	0.0
2.7791648E7	0.0	0.0
2.7952759E7	0.0	0.0
2.811387E7	0.0	0.0
2.8274981E7	0.0	0.0
2.8436092E7	0.0	0.0
2.8597203E7	0.0	0.0
2.8758314E7	0.0	0.0
2.8919425E7	0.0	0.0
2.9080536E7	0.0	0.0
2.9241647E7	0.0	0.0
2.9402758E7	0.0	0.0
2.9563869E7	0.0	0.0
2.972498E7	0.0	0.0
2.9886091E7	0.0	0.0
3.0047202E7	0.0	0.0
3.0208313E7	41.97560975609756	2.772551505947601
3.0369424E7	40.49375	1.8075365722800665
3.0530535E7	0.0	0.0
3.0691646E7	0.0	0.0
3.0852757E7	0.0	0.0
3.1013868E7	0.0	0.0
3.1174979E7	0.0	0.0
3.133609E7	40.92887029288703	6.6783251875274585
3.1497201E7	38.913341777496306	9.32199867202009
3.1658312E7	42.433913788181556	6.326731684850582
3.1819423E7	40.34703799291759	12.50915610811665
3.1980534E7	40.923869365090965	11.687987780241505
3.2141645E7	39.81990087685856	11.094042485691594
3.2302756E7	40.36492015309489	8.813180203033108
3.2463867E7	41.087082728592165	11.111785091134731
3.2624978E7	42.452481840193705	6.141825277498748
3.2786089E7	40.40091439381996	11.085170892279647
3.29472E7	40.542336548767416	13.0426114401646
3.3108311E7	40.31230604601391	13.37022633504429
3.3269422E7	41.09140642808297	9.48751927945057
3.3430533E7	40.58295704527035	9.292823458568217
3.3591644E7	40.396460922688014	9.696097509122861
3.3752755E7	41.49590554180156	10.540108423635406
3.3913866E7	38.9852140077821	3.530188083514073
3.4074977E7	41.44104974539757	7.3814456338401415
3.4236088E7	39.817478731631866	7.140706136707815
3.4397199E7	40.63972055888224	7.894498491337406
3.455831E7	37.9833351137699	9.03544711560146
3.4719421E7	37.99942229924899	10.412658623156045
3.4880532E7	40.04983961031246	12.503597312441196
3.5041643E7	39.06300695249131	13.281657442332456
3.5202754E7	40.037050424724384	10.447620918849811
3.5363865E7	40.643801907105505	9.984077485117481
3.5524976E7	40.14958936253422	13.602682266756089
3.5686087E7	39.023334384431735	13.79793248837493
3.5847198E7	41.80378997236478	7.409715658553378
3.6008309E7	40.37681862269641	9.031866022287662
3.616942E7	40.96350490618006	10.927835461526612
3.6330531E7	39.23097826086956	1.8803768029980186
3.6491642E7	41.79133343027483	8.69059696082498
3.6652753E7	38.84024562109926	9.574502406125031
3.6813864E7	39.700766913174476	11.743118245955833
3.6974975E7	39.65836956521739	9.367425685031925
3.7136086E7	41.12505233775297	12.051381412755966
3.7297197E7	40.53896240285654	6.986415874074625
3.7458308E7	40.623300257258364	7.523822011492502
3.7619419E7	35.504347826086956	1.345351078386944
3.778053E7	38.871561620099634	6.618103947626247
3.7941641E7	41.77535030887449	8.516099055316394
3.8102752E7	41.317994671833375	9.256483456903133
3.8263863E7	40.300206526228834	10.787713968782127
3.8424974E7	38.90708889246102	7.681799448407042
3.8586085E7	40.859197854443494	12.578991989411648
3.8747196E7	42.65280257051053	7.973772030897141
3.8908307E7	40.740680713128036	8.981903863711938
3.9069418E7	39.65946045824094	7.28391823580124
3.9230529E7	0.0	0.0
3.939164E7	0.0	0.0
3.9552751E7	0.0	0.0
3.9713862E7	0.0	0.0
3.9874973E7	0.0	0.0
4.0036084E7	0.0	0.0
4.0197195E7	42.492537313432834	2.12726123507075
4.0358306E7	0.0	0.0
4.0519417E7	0.0	0.0
4.0680528E7	41.62621654501216	6.015052508204137
4.0841639E7	0.0	0.0
4.100275E7	42.56435974590438	5.869263153438455
4.1163861E7	39.835046248715315	12.696177246902712
4.1324972E7	40.01611510791367	10.127993319176062
4.1486083E7	40.16664551339002	12.36350644538307
4.1647194E7	0.0	0.0
4.1808305E7	0.0	0.0
4.1969416E7	40.99324324324324	1.762006517790397
4.2130527E7	40.36807479224377	7.663881331197256
4.2291638E7	39.0985727029438	4.654619112198199
4.2452749E7	39.53439803439804	2.8452078398365463
4.261386E7	41.43724696356275	2.318814705672385
4.2774971E7	36.10926694329184	3.462777238080699
4.2936082E7	33.42130365659777	2.11914011363341
4.3097193E7	0.0	0.0
4.3258304E7	41.0551724137931	1.7454320770342493
4.3419415E7	41.41904123365739	5.695901214956706
4.3580526E7	38.90389728292588	11.799817042289469
4.3741637E7	42.47189189189189	7.906219180484643
4.3902748E7	38.976430976430976	2.9280039774336197
4.4063859E7	38.195813068301966	6.53828469275874
4.422497E7	40.579615908059885	8.24602495655258
4.4386081E7	38.49870477145483	10.427521103681432
4.4547192E7	40.22566471383506	9.38085368515871
4.4708303E7	41.406327372764785	8.848383849857077
4.4869414E7	38.616267520141264	9.065792324716575
4.5030525E7	38.77685149282668	9.72698105393235
4.5191636E7	37.913872169676125	7.918830230048227
4.5352747E7	40.66355037996829	13.325826482168491
4.5513858E7	38.88242660358981	8.255307473548674
4.5674969E7	39.85366759517177	7.341868685504876
4.583608E7	40.49715975933582	16.16149351228092
4.5997191E7	40.15062396912831	16.359059319107686
4.6158302E7	43.10454960239864	9.32602276815832
4.6319413E7	38.88985962501227	9.663039158328868
4.6480524E7	40.954619124797404	8.08520996979053
4.6641635E7	40.59541114436369	8.527693981115986
4.6802746E7	39.53060825347154	7.077440755555039
4.6963857E7	39.36954732510288	3.4734635467080497
4.7124968E7	39.40258595357038	5.82991553661624
4.7286079E7	40.41648177496038	9.70659978884184
4.744719E7	0.0	0.0
4.7608301E7	39.512335647806175	11.211350704389591
4.7769412E7	36.69160702667534	3.6716325863145394
4.7930523E7	0.0	0.0
4.8091634E7	0.0	0.0
4.8252745E7	0.0	0.0
4.8413856E7	0.0	0.0
4.8574967E7	40.84301589534393	8.648463997406369
4.8736078E7	41.386842105263156	7.5477899468758896
4.8897189E7	41.51395173453997	7.530955414741234
4.90583E7	40.75953794468222	14.305197141879765
4.9219411E7	40.55042462845011	12.687995412042795
4.9380522E7	44.0289592760181	5.221195480815128
4.9541633E7	41.02434456928839	6.740441530281182
4.9702744E7	40.18560606060606	5.682031344236223
4.9863855E7	40.49562075760893	9.584575822610772
5.0024966E7	41.6985198084458	7.013926845196795
5.0186077E7	42.006881297616125	6.705057738844676
5.0347188E7	42.044585987261144	3.2352994283599896
5.0508299E7	40.77391956032975	6.439906428555321
5.066941E7	38.940902803973344	8.695918329843451
5.0830521E7	40.859676175790284	9.027659585145383
5.0991632E7	38.54137835593689	8.26977389463499
5.1152743E7	0.0	0.0
5.1313854E7	39.3671875	1.5799616966721088
5.1474965E7	40.80941533788914	7.383443711777982
5.1636076E7	40.18807567836694	8.874362638767545
5.1797187E7	40.8882133751716	7.261753219154678
5.1958298E7	0.0	0.0
5.2119409E7	41.243207855973814	8.045124534473798
5.228052E7	0.0	0.0
5.2441631E7	0.0	0.0
5.2602742E7	0.0	0.0
5.2763853E7	0.0	0.0
5.2924964E7	40.82083333333333	1.5808473282472273
5.3086075E7	0.0	0.0
5.3247186E7	38.17391304347826	5.678950015292305
5.3408297E7	37.7029702970297	1.3380371084857987
5.3569408E7	39.99555178987502	6.851482746284311
5.3730519E7	0.0	0.0
5.389163E7	37.80792682926829	3.8560153516698263
5.4052741E7	39.636612958519024	5.40384876901011
5.4213852E7	38.83442871587462	8.64445190725995
5.4374963E7	0.0	0.0
5.4536074E7	40.34391752577319	5.0005480393087876
5.4697185E7	42.37484116899619	2.9775806964931832
5.4858296E7	0.0	0.0
5.5019407E7	0.0	0.0
5.5180518E7	0.0	0.0
5.5341629E7	0.0	0.0
5.550274E7	0.0	0.0
5.5663851E7	0.0	0.0
5.5824962E7	0.0	0.0
5.5986073E7	40.691542288557216	3.5620546848823254
5.6147184E7	0.0	0.0
5.6308295E7	40.14536027176828	7.509492309965492
5.6469406E7	40.7110305132855	11.241659540480459
5.6630517E7	39.031260854463355	5.3012131404607405
5.6791628E7	0.0	0.0
5.6952739E7	0.0	0.0
5.711385E7	36.693251533742334	3.7466903130435
5.7274961E7	38.84884678747941	8.32122260756508
5.7436072E7	40.23688038491664	9.36810317389801
5.7597183E7	39.827402726970405	10.824621365439189
5.7758294E7	38.97385031559964	3.267932456080633
5.7919405E7	0.0	0.0
5.8080516E7	43.8665568369028	3.8315383316208638
5.8241627E7	43.718351741716226	5.315273324929839
5.8402738E7	41.11906710310966	11.057332136441504
5.8563849E7	41.94846554719166	4.404621742003834
5.872496E7	40.421425409473215	10.654490926791741
5.8886071E7	40.72680742162508	9.76104761470748
5.9047182E7	38.95614722004699	10.35610552046378
5.9208293E7	40.288590604026844	7.914005160276379
5.9369404E7	43.393085106382976	6.6298201959555865
5.9530515E7	39.21212121212121	2.462580657079702
5.9691626E7	37.959525471039775	3.623921778558375
5.9852737E7	39.73758545079324	12.195792511816496
6.0013848E7	39.818906096141795	10.413257082164892
6.0174959E7	0.0	0.0
6.033607E7	0.0	0.0
6.0497181E7	0.0	0.0
6.0658292E7	0.0	0.0
6.0819403E7	0.0	0.0
6.0980514E7	0.0	0.0
6.1141625E7	0.0	0.0
6.1302736E7	39.62390158172232	2.369549006232969
6.1463847E7	41.07751937984496	1.6506606252587646
6.1624958E7	52.22088353413655	2.0567921508980507
6.1786069E7	37.785145888594165	3.693907532490246
