#Position (bp)	mapping quality
80556.0	41.97546783045692
241667.0	41.867594309565916
402778.0	41.99496481363816
563889.0	41.99696002043684
725000.0	41.94335538488835
886111.0	41.99462306751619
1047222.0	41.999436355096286
1208333.0	42.0
1369444.0	41.999244941596885
1530555.0	38.967331013133474
1691666.0	36.39784326440426
1852777.0	29.971999475981328
2013888.0	41.999754096920945
2174999.0	41.984984374133184
2336110.0	41.99673154819059
2497221.0	41.886483632523756
2658332.0	41.83238302020271
2819443.0	41.99481953265571
2980554.0	41.99813957722319
3141665.0	41.995695074980475
3302776.0	41.984691921824286
3463887.0	42.0
3624998.0	41.97299716621142
3786109.0	41.99014435369948
3947220.0	41.99680182752713
4108331.0	41.99927553730983
4269442.0	42.0
4430553.0	0.0
4591664.0	0.0
4752775.0	41.994408779472685
4913886.0	41.37243345624534
5074997.0	42.0
5236108.0	41.99980573003876
5397219.0	0.0
5558330.0	41.99381200275022
5719441.0	41.99916431214931
5880552.0	41.99558540218858
6041663.0	41.992615041730176
6202774.0	42.0
6363885.0	0.0
6524996.0	0.0
6686107.0	0.0
6847218.0	42.0
7008329.0	0.0
7169440.0	41.778336739506365
7330551.0	0.0
7491662.0	0.0
7652773.0	0.0
7813884.0	42.0
7974995.0	41.99370157460635
8136106.0	42.0
8297217.0	42.0
8458328.0	0.0
8619439.0	42.0
8780550.0	41.97127672260701
8941661.0	41.9990832442043
9102772.0	0.0
9263883.0	42.0
9424994.0	41.998726754610104
9586105.0	41.99981153157519
9747216.0	0.0
9908327.0	0.0
1.0069438E7	42.0
1.0230549E7	42.0
1.039166E7	41.99530674206782
1.0552771E7	42.0
1.0713882E7	41.999816402271364
1.0874993E7	0.0
1.1036104E7	0.0
1.1197215E7	0.0
1.1358326E7	0.0
1.1519437E7	0.0
1.1680548E7	42.0
1.1841659E7	42.0
1.200277E7	42.0
1.2163881E7	0.0
1.2324992E7	0.0
1.2486103E7	0.0
1.2647214E7	0.0
1.2808325E7	0.0
1.2969436E7	42.0
1.3130547E7	42.0
1.3291658E7	41.99591361973707
1.3452769E7	42.0
1.361388E7	41.999679526309365
1.3774991E7	41.81234916126213
1.3936102E7	41.99983434893214
1.4097213E7	42.0
1.4258324E7	42.0
1.4419435E7	42.0
1.4580546E7	0.0
1.4741657E7	42.0
1.4902768E7	0.0
1.5063879E7	0.0
1.522499E7	42.0
1.5386101E7	42.0
1.5547212E7	42.0
1.5708323E7	0.0
1.5869434E7	42.0
1.6030545E7	41.991367682762345
1.6191656E7	0.0
1.6352767E7	41.99747742963356
1.6513878E7	42.0
1.6674989E7	41.994935884388354
1.68361E7	0.0
1.6997211E7	0.0
1.7158322E7	42.0
1.7319433E7	42.0
1.7480544E7	41.99235392995041
1.7641655E7	40.84259562646912
1.7802766E7	42.0
1.7963877E7	41.966176292214655
1.8124988E7	41.998946976946314
1.8286099E7	41.99416330583872
1.844721E7	41.817106214450696
1.8608321E7	41.93204789964474
1.8769432E7	42.0
1.8930543E7	0.0
1.9091654E7	0.0
1.9252765E7	42.0
1.9413876E7	42.0
1.9574987E7	41.98232424677188
1.9736098E7	41.85836838478173
1.9897209E7	41.9997667638484
2.005832E7	41.98147148574341
2.0219431E7	41.994742635824444
2.0380542E7	42.0
2.0541653E7	42.0
2.0702764E7	42.0
2.0863875E7	0.0
2.1024986E7	0.0
2.1186097E7	41.992861790670794
2.1347208E7	41.98951873137611
2.1508319E7	41.98697443622347
2.166943E7	42.0
2.1830541E7	0.0
2.1991652E7	0.0
2.2152763E7	0.0
2.2313874E7	0.0
2.2474985E7	0.0
2.2636096E7	41.998867680362345
2.2797207E7	0.0
2.2958318E7	42.0
2.3119429E7	41.99982954822162
2.328054E7	42.0
2.3441651E7	41.990654914513705
2.3602762E7	41.26558090403141
2.3763873E7	28.047036658577085
2.3924984E7	41.96821645443994
2.4086095E7	0.0
2.4247206E7	0.0
2.4408317E7	42.0
2.4569428E7	42.0
2.4730539E7	42.0
2.489165E7	41.93976890182877
2.5052761E7	42.0
2.5213872E7	41.929825379070344
2.5374983E7	41.9759204040496
2.5536094E7	41.97071099713492
2.5697205E7	39.325470581640154
2.5858316E7	26.467979597619724
2.6019427E7	0.0
2.6180538E7	0.0
2.6341649E7	0.0
2.650276E7	0.0
2.6663871E7	0.0
2.6824982E7	0.0
2.6986093E7	0.0
2.7147204E7	0.0
2.7308315E7	0.0
2.7469426E7	0.0
2.7630537E7	0.0
2.7791648E7	0.0
2.7952759E7	0.0
2.811387E7	0.0
2.8274981E7	0.0
2.8436092E7	0.0
2.8597203E7	0.0
2.8758314E7	0.0
2.8919425E7	0.0
2.9080536E7	0.0
2.9241647E7	0.0
2.9402758E7	0.0
2.9563869E7	0.0
2.972498E7	0.0
2.9886091E7	0.0
3.0047202E7	0.0
3.0208313E7	42.0
3.0369424E7	42.0
3.0530535E7	0.0
3.0691646E7	0.0
3.0852757E7	0.0
3.1013868E7	0.0
3.1174979E7	0.0
3.133609E7	42.0
3.1497201E7	41.99716273581707
3.1658312E7	42.0
3.1819423E7	41.98968644287155
3.1980534E7	41.999293014952016
3.2141645E7	41.99975873069367
3.2302756E7	41.99986267553826
3.2463867E7	41.999917576271386
3.2624978E7	41.99431068777938
3.2786089E7	41.97994052984629
3.29472E7	41.997275613821735
3.3108311E7	41.953357745903105
3.3269422E7	41.965146337675016
3.3430533E7	42.0
3.3591644E7	41.99901440327072
3.3752755E7	41.98114229330641
3.3913866E7	42.0
3.4074977E7	41.99980151041125
3.4236088E7	42.0
3.4397199E7	41.9860145870681
3.455831E7	41.99976375428195
3.4719421E7	41.98823296897092
3.4880532E7	41.98472557805633
3.5041643E7	41.992193535070385
3.5202754E7	41.966464281683784
3.5363865E7	41.93468954260732
3.5524976E7	41.99432363326434
3.5686087E7	41.997585073631015
3.5847198E7	41.99742182851854
3.6008309E7	41.99747768956364
3.616942E7	41.99991174876133
3.6330531E7	42.0
3.6491642E7	41.99970772340892
3.6652753E7	41.99345322790076
3.6813864E7	41.99766984597871
3.6974975E7	41.96161783931787
3.7136086E7	41.94915513081134
3.7297197E7	41.999544055625215
3.7458308E7	41.99097126727944
3.7619419E7	42.0
3.778053E7	41.955858917925
3.7941641E7	41.99984851927592
3.8102752E7	41.9998769064841
3.8263863E7	41.99991390513986
3.8424974E7	41.99982647567974
3.8586085E7	41.999937344853926
3.8747196E7	41.999824224390125
3.8908307E7	41.853207499824045
3.9069418E7	41.99667345331886
3.9230529E7	0.0
3.939164E7	0.0
3.9552751E7	0.0
3.9713862E7	0.0
3.9874973E7	0.0
4.0036084E7	0.0
4.0197195E7	42.0
4.0358306E7	0.0
4.0519417E7	0.0
4.0680528E7	41.99294205323416
4.0841639E7	0.0
4.100275E7	42.0
4.1163861E7	41.99993979970502
4.1324972E7	41.998655218041655
4.1486083E7	41.99993364362837
4.1647194E7	0.0
4.1808305E7	0.0
4.1969416E7	42.0
4.2130527E7	41.99963974164329
4.2291638E7	41.999840290215495
4.2452749E7	42.0
4.261386E7	42.0
4.2774971E7	42.0
4.2936082E7	42.0
4.3097193E7	0.0
4.3258304E7	42.0
4.3419415E7	42.0
4.3580526E7	41.991699128408484
4.3741637E7	41.999821821745385
4.3902748E7	42.0
4.4063859E7	42.0
4.422497E7	41.99953046919543
4.4386081E7	41.80929600576496
4.4547192E7	42.0
4.4708303E7	41.99762809609865
4.4869414E7	41.9816462895325
4.5030525E7	41.93562854043028
4.5191636E7	38.54836466172519
4.5352747E7	41.98936778093434
4.5513858E7	41.94971515272967
4.5674969E7	41.37966656104971
4.583608E7	41.97904685387411
4.5997191E7	41.99174831028709
4.6158302E7	42.0
4.6319413E7	41.996345012633434
4.6480524E7	41.999833788436426
4.6641635E7	41.98964396295698
4.6802746E7	41.952825054423116
4.6963857E7	42.0
4.7124968E7	42.0
4.7286079E7	41.99769437081419
4.744719E7	0.0
4.7608301E7	41.70456219457935
4.7769412E7	41.99836864970299
4.7930523E7	0.0
4.8091634E7	0.0
4.8252745E7	0.0
4.8413856E7	0.0
4.8574967E7	41.9998553484896
4.8736078E7	41.99980924524703
4.8897189E7	41.97968572596394
4.90583E7	41.99561684792427
4.9219411E7	41.888342037863616
4.9380522E7	42.0
4.9541633E7	41.408094444698044
4.9702744E7	41.99965438149999
4.9863855E7	41.98566048549962
5.0024966E7	41.64174710147576
5.0186077E7	41.999754279629784
5.0347188E7	41.98621420996819
5.0508299E7	42.0
5.066941E7	41.84488064140111
5.0830521E7	42.0
5.0991632E7	41.99984919210054
5.1152743E7	0.0
5.1313854E7	41.99801547926176
5.1474965E7	42.0
5.1636076E7	41.99123488947598
5.1797187E7	41.999856107516464
5.1958298E7	0.0
5.2119409E7	41.994333243384816
5.228052E7	0.0
5.2441631E7	0.0
5.2602742E7	0.0
5.2763853E7	0.0
5.2924964E7	42.0
5.3086075E7	0.0
5.3247186E7	42.0
5.3408297E7	42.0
5.3569408E7	42.0
5.3730519E7	0.0
5.389163E7	41.75105233448915
5.4052741E7	42.0
5.4213852E7	41.99675191532849
5.4374963E7	0.0
5.4536074E7	42.0
5.4697185E7	40.40531949983508
5.4858296E7	0.0
5.5019407E7	0.0
5.5180518E7	0.0
5.5341629E7	0.0
5.550274E7	0.0
5.5663851E7	0.0
5.5824962E7	0.0
5.5986073E7	42.0
5.6147184E7	0.0
5.6308295E7	41.99962589018095
5.6469406E7	39.78350227951458
