#Position (bp)	insert size
80556.0	299.03915343915344
241667.0	300.47617039223957
402778.0	298.5094140046541
563889.0	300.31883408071747
725000.0	299.3384030418251
886111.0	300.42567901234565
1047222.0	300.31064356435644
1208333.0	300.34730195177957
1369444.0	299.9742595204513
1530555.0	299.41540722082283
1691666.0	299.5199619771863
1852777.0	299.4424778761062
2013888.0	298.90987460815046
2174999.0	299.1907790143084
2336110.0	298.8839050131926
2497221.0	298.3775727466288
2658332.0	296.98064085447265
2819443.0	297.3243781094527
2980554.0	296.28251253317603
3141665.0	295.8333333333333
3302776.0	295.25619076734944
3463887.0	301.0732899022801
3624998.0	300.64738327347357
3786109.0	300.7226251547851
3947220.0	300.56711798839456
4108331.0	300.95401069518715
4269442.0	300.93
4430553.0	0.0
4591664.0	0.0
4752775.0	299.38028169014086
4913886.0	301.1588908450704
5074997.0	299.23626737260093
5236108.0	301.1483870967742
5397219.0	0.0
5558330.0	300.6907790143084
5719441.0	301.98504983388705
5880552.0	300.6953125
6041663.0	299.8853983010098
6202774.0	300.57990867579906
6363885.0	0.0
6524996.0	0.0
6686107.0	0.0
6847218.0	300.4181360201511
7008329.0	0.0
7169440.0	303.06382978723406
7330551.0	0.0
7491662.0	0.0
7652773.0	0.0
7813884.0	298.71029411764704
7974995.0	300.41004596191726
8136106.0	302.048632218845
8297217.0	300.39130434782606
8458328.0	0.0
8619439.0	300.5215633423181
8780550.0	299.1227526348419
8941661.0	299.47736625514403
9102772.0	0.0
9263883.0	296.45454545454544
9424994.0	299.70282186948856
9586105.0	298.51271617497457
9747216.0	0.0
9908327.0	0.0
1.0069438E7	299.18015665796344
1.0230549E7	298.5506391347099
1.039166E7	301.16116653875673
1.0552771E7	300.7273982056591
1.0713882E7	299.3181974544204
1.0874993E7	0.0
1.1036104E7	0.0
1.1197215E7	0.0
1.1358326E7	0.0
1.1519437E7	0.0
1.1680548E7	295.2019230769231
1.1841659E7	300.06349206349205
1.200277E7	300.8119658119658
1.2163881E7	0.0
1.2324992E7	0.0
1.2486103E7	0.0
1.2647214E7	0.0
1.2808325E7	0.0
1.2969436E7	299.7643312101911
1.3130547E7	300.1102639296188
