#Position (bp)	mapping quality
80556.0	41.977732187887334
241667.0	41.90680347197833
402778.0	41.99448966557502
563889.0	41.99668807443947
725000.0	41.93730809305585
886111.0	41.993803204525726
1047222.0	42.0
1208333.0	42.0
1369444.0	41.99979163921718
1530555.0	39.21786485627093
1691666.0	36.193436017625956
1852777.0	29.72725480948593
2013888.0	41.999747628003675
2174999.0	41.985551211884285
2336110.0	41.998324654881976
2497221.0	41.86008180310209
2658332.0	41.901662792481716
2819443.0	41.99552213987077
2980554.0	41.99709732016925
3141665.0	41.99505965015004
3302776.0	41.975477733236296
3463887.0	42.0
3624998.0	41.958265515799354
3786109.0	41.98507287466769
3947220.0	41.99725877612191
4108331.0	41.99964825004397
4269442.0	42.0
4430553.0	0.0
4591664.0	0.0
4752775.0	41.99184661683625
4913886.0	41.394167359177345
5074997.0	41.999699000250835
5236108.0	42.0
5397219.0	0.0
5558330.0	41.99382517374149
5719441.0	42.0
5880552.0	41.98553932034285
6041663.0	41.990953047119916
6202774.0	42.0
6363885.0	0.0
6524996.0	0.0
6686107.0	0.0
6847218.0	42.0
7008329.0	0.0
7169440.0	41.97274866840084
7330551.0	0.0
7491662.0	0.0
7652773.0	0.0
7813884.0	42.0
7974995.0	41.99480384917244
8136106.0	42.0
8297217.0	42.0
8458328.0	0.0
8619439.0	42.0
8780550.0	41.96720630118692
8941661.0	42.0
9102772.0	0.0
9263883.0	42.0
9424994.0	41.99873850603071
9586105.0	41.99980298616681
9747216.0	0.0
9908327.0	0.0
1.0069438E7	41.999732047159696
1.0230549E7	42.0
1.039166E7	41.992958588370314
1.0552771E7	41.99970482816783
1.0713882E7	42.0
1.0874993E7	0.0
1.1036104E7	0.0
1.1197215E7	0.0
1.1358326E7	0.0
1.1519437E7	0.0
1.1680548E7	42.0
1.1841659E7	42.0
1.200277E7	42.0
1.2163881E7	0.0
1.2324992E7	0.0
1.2486103E7	0.0
1.2647214E7	0.0
1.2808325E7	0.0
1.2969436E7	42.0
1.3130547E7	41.99946024790043
1.3291658E7	41.99445629326209
1.3452769E7	42.0
1.361388E7	41.9996741786587
1.3774991E7	41.84472150745417
1.3936102E7	42.0
1.4097213E7	42.0
1.4258324E7	42.0
1.4419435E7	42.0
1.4580546E7	0.0
1.4741657E7	42.0
1.4902768E7	0.0
1.5063879E7	0.0
1.522499E7	42.0
1.5386101E7	42.0
1.5547212E7	42.0
1.5708323E7	0.0
1.5869434E7	41.99936141097765
1.6030545E7	41.991033663789075
1.6191656E7	0.0
1.6352767E7	41.997350734382735
1.6513878E7	42.0
1.6674989E7	42.0
1.68361E7	0.0
1.6997211E7	0.0
1.7158322E7	42.0
1.7319433E7	42.0
1.7480544E7	41.997611474023834
1.7641655E7	40.56220340169385
1.7802766E7	42.0
1.7963877E7	41.979729486283354
1.8124988E7	41.99692701003241
1.8286099E7	41.989234081820975
1.844721E7	41.847574792760234
1.8608321E7	41.990491511182604
1.8769432E7	42.0
1.8930543E7	0.0
1.9091654E7	0.0
1.9252765E7	41.99830665645285
1.9413876E7	42.0
1.9574987E7	41.98971038586053
1.9736098E7	41.91994370896416
1.9897209E7	42.0
2.005832E7	41.982777614810466
2.0219431E7	41.99324198692736
2.0380542E7	42.0
2.0541653E7	41.99980409214199
2.0702764E7	41.99968382303123
2.0863875E7	0.0
2.1024986E7	0.0
2.1186097E7	41.991218843329136
2.1347208E7	41.98708764874462
2.1508319E7	41.973620161733535
2.166943E7	42.0
2.1830541E7	0.0
2.1991652E7	0.0
2.2152763E7	0.0
2.2313874E7	0.0
2.2474985E7	0.0
2.2636096E7	42.0
2.2797207E7	0.0
2.2958318E7	42.0
2.3119429E7	42.0
2.328054E7	42.0
2.3441651E7	41.98642930103604
2.3602762E7	41.292428241234035
2.3763873E7	28.41440088281274
2.3924984E7	41.971706169231645
2.4086095E7	0.0
2.4247206E7	0.0
2.4408317E7	42.0
2.4569428E7	42.0
2.4730539E7	41.99847394811424
2.489165E7	41.94756100516151
2.5052761E7	41.99990299222783
2.5213872E7	41.93112399680846
2.5374983E7	41.96908067779157
2.5536094E7	41.96775958087927
2.5697205E7	39.22941424406692
2.5858316E7	24.003606250834782
2.6019427E7	0.0
2.6180538E7	0.0
2.6341649E7	0.0
2.650276E7	0.0
2.6663871E7	0.0
2.6824982E7	0.0
2.6986093E7	0.0
2.7147204E7	0.0
2.7308315E7	0.0
2.7469426E7	0.0
2.7630537E7	0.0
2.7791648E7	0.0
2.7952759E7	0.0
2.811387E7	0.0
2.8274981E7	0.0
2.8436092E7	0.0
2.8597203E7	0.0
2.8758314E7	0.0
2.8919425E7	0.0
2.9080536E7	0.0
2.9241647E7	0.0
2.9402758E7	0.0
2.9563869E7	0.0
2.972498E7	0.0
2.9886091E7	0.0
3.0047202E7	0.0
3.0208313E7	42.0
3.0369424E7	42.0
3.0530535E7	0.0
3.0691646E7	0.0
3.0852757E7	0.0
3.1013868E7	0.0
3.1174979E7	0.0
3.133609E7	42.0
3.1497201E7	41.99843373873921
3.1658312E7	42.0
3.1819423E7	41.99635661413527
3.1980534E7	41.99988521064743
