#Position (bp)	insert size
80556.0	297.85872855701314
241667.0	299.30106609808104
402778.0	299.72448313384115
563889.0	299.203187250996
725000.0	300.5878378378378
886111.0	299.79455445544556
1047222.0	300.59263392857144
1208333.0	300.12571103526733
1369444.0	300.0833914863922
1530555.0	300.0400344382264
1691666.0	298.8934579439252
1852777.0	299.76355066771407
2013888.0	299.13663220088625
2174999.0	301.27385892116183
2336110.0	298.791331702202
2497221.0	294.34636463280964
2658332.0	297.26797984425104
2819443.0	297.19460784313725
2980554.0	297.9535223618825
3141665.0	296.82547169811323
3302776.0	296.968107942349
3463887.0	300.54491899852724
3624998.0	299.4883457225652
3786109.0	299.9393886156008
3947220.0	300.178125
4108331.0	299.9595744680851
4269442.0	300.02874743326487
4430553.0	0.0
4591664.0	0.0
4752775.0	300.19894534995206
4913886.0	299.70862148455507
5074997.0	299.74313725490197
5236108.0	299.7820646506778
5397219.0	0.0
5558330.0	299.8908
5719441.0	301.40943396226413
5880552.0	299.3241721854305
6041663.0	300.4775064267352
6202774.0	302.88262910798124
6363885.0	0.0
6524996.0	0.0
6686107.0	0.0
6847218.0	302.45308924485124
7008329.0	0.0
7169440.0	299.3787878787879
7330551.0	0.0
7491662.0	0.0
7652773.0	0.0
7813884.0	298.8797101449275
7974995.0	300.2751377410468
8136106.0	299.2093023255814
8297217.0	301.2773722627737
8458328.0	0.0
8619439.0	300.6044386422976
8780550.0	299.5919185687847
8941661.0	300.31652661064425
9102772.0	0.0
9263883.0	299.37188612099646
9424994.0	300.19793205317575
9586105.0	301.3554430379747
9747216.0	0.0
9908327.0	0.0
1.0069438E7	301.01246719160105
1.0230549E7	299.1740775780511
1.039166E7	300.68663594470047
1.0552771E7	301.0657894736842
1.0713882E7	299.2631760248019
1.0874993E7	0.0
1.1036104E7	0.0
1.1197215E7	0.0
1.1358326E7	0.0
1.1519437E7	0.0
1.1680548E7	301.66995073891627
1.1841659E7	300.8436873747495
1.200277E7	301.6743119266055
1.2163881E7	0.0
1.2324992E7	0.0
1.2486103E7	0.0
1.2647214E7	0.0
1.2808325E7	0.0
1.2969436E7	301.01749271137027
1.3130547E7	300.4541176470588
1.3291658E7	300.5915161036921
1.3452769E7	299.1612021857924
1.361388E7	299.9967490247074
1.3774991E7	300.5019323671498
1.3936102E7	299.82799215173316
1.4097213E7	299.79285714285714
1.4258324E7	301.3498168498169
1.4419435E7	297.13761467889907
1.4580546E7	0.0
1.4741657E7	301.61538461538464
1.4902768E7	0.0
1.5063879E7	0.0
1.522499E7	299.4344827586207
1.5386101E7	303.35897435897436
1.5547212E7	300.5692307692308
1.5708323E7	0.0
1.5869434E7	300.8406976744186
1.6030545E7	300.3649085037675
1.6191656E7	0.0
1.6352767E7	299.9292069632495
1.6513878E7	300.37166454891997
1.6674989E7	300.4420963651733
1.68361E7	0.0
1.6997211E7	0.0
