#Position (bp)	mapping quality
80556.0	41.98720578289743
241667.0	41.91340802641658
402778.0	41.99473684210526
563889.0	41.99391032014317
725000.0	41.63208572684713
886111.0	41.992278290413495
1047222.0	42.0
1208333.0	41.999879114774764
1369444.0	41.999875830384305
1530555.0	38.826108524154705
1691666.0	36.317324845479106
1852777.0	29.862015216655273
2013888.0	41.99896451096677
2174999.0	41.98044508201363
2336110.0	41.99574008158505
2497221.0	41.82099843295276
2658332.0	41.91444129812073
2819443.0	41.98798226693699
2980554.0	41.997324156885966
3141665.0	41.986220420101034
3302776.0	41.978483054676296
3463887.0	42.0
3624998.0	41.991207698257334
3786109.0	41.93877744510978
3947220.0	41.99757758853101
4108331.0	42.0
4269442.0	42.0
4430553.0	0.0
4591664.0	0.0
4752775.0	41.98999432591499
4913886.0	41.83796376021277
5074997.0	42.0
5236108.0	41.99979817977377
5397219.0	0.0
5558330.0	41.994559115640385
5719441.0	42.0
5880552.0	41.996886638886984
6041663.0	41.99486542105585
6202774.0	42.0
6363885.0	0.0
6524996.0	0.0
6686107.0	0.0
6847218.0	42.0
7008329.0	0.0
7169440.0	42.0
7330551.0	0.0
7491662.0	0.0
7652773.0	0.0
7813884.0	42.0
7974995.0	41.99603525474094
8136106.0	42.0
8297217.0	42.0
8458328.0	0.0
8619439.0	41.99399195916339
8780550.0	41.98749374353498
8941661.0	42.0
9102772.0	0.0
9263883.0	41.99908156571178
9424994.0	41.98654741633944
9586105.0	41.74362082550458
9747216.0	0.0
9908327.0	0.0
1.0069438E7	42.0
1.0230549E7	41.99954251854434
1.039166E7	41.996857704825075
1.0552771E7	41.99969196693778
1.0713882E7	41.99990874465233
1.0874993E7	0.0
1.1036104E7	0.0
1.1197215E7	0.0
1.1358326E7	0.0
1.1519437E7	0.0
1.1680548E7	42.0
1.1841659E7	42.0
1.200277E7	42.0
1.2163881E7	0.0
1.2324992E7	0.0
1.2486103E7	0.0
1.2647214E7	0.0
1.2808325E7	0.0
1.2969436E7	42.0
1.3130547E7	41.999747721989635
1.3291658E7	41.996007901029216
1.3452769E7	41.99926619610036
1.361388E7	41.999653933621175
1.3774991E7	41.85020890723085
1.3936102E7	41.99983778961313
1.4097213E7	42.0
1.4258324E7	42.0
1.4419435E7	42.0
1.4580546E7	0.0
1.4741657E7	42.0
1.4902768E7	0.0
1.5063879E7	0.0
1.522499E7	42.0
1.5386101E7	42.0
1.5547212E7	42.0
1.5708323E7	0.0
1.5869434E7	42.0
1.6030545E7	41.970457209847595
1.6191656E7	0.0
1.6352767E7	41.99839109226958
1.6513878E7	42.0
1.6674989E7	41.991327288237336
1.68361E7	0.0
1.6997211E7	0.0
1.7158322E7	42.0
1.7319433E7	42.0
1.7480544E7	41.99388918047537
1.7641655E7	40.67598392328432
1.7802766E7	42.0
1.7963877E7	41.96938830465207
1.8124988E7	41.99668486253396
1.8286099E7	41.98925366160715
1.844721E7	41.85576837709419
1.8608321E7	41.973255026700905
1.8769432E7	42.0
1.8930543E7	0.0
1.9091654E7	0.0
1.9252765E7	42.0
1.9413876E7	42.0
1.9574987E7	41.98306679209784
1.9736098E7	41.899375869965425
1.9897209E7	42.0
2.005832E7	41.99303014201112
2.0219431E7	41.99794710602107
2.0380542E7	41.99972229385278
2.0541653E7	41.99990102043221
2.0702764E7	41.99968017788201
2.0863875E7	0.0
2.1024986E7	0.0
2.1186097E7	41.993082149474986
2.1347208E7	41.98153665288405
2.1508319E7	41.98976962928959
2.166943E7	42.0
2.1830541E7	0.0
2.1991652E7	0.0
2.2152763E7	0.0
2.2313874E7	0.0
2.2474985E7	0.0
2.2636096E7	41.999488883209814
2.2797207E7	0.0
2.2958318E7	42.0
2.3119429E7	41.99982892614497
2.328054E7	42.0
2.3441651E7	41.98667578524195
2.3602762E7	41.40262051637219
2.3763873E7	28.404367507754213
2.3924984E7	41.98270007637732
2.4086095E7	0.0
2.4247206E7	0.0
2.4408317E7	42.0
2.4569428E7	42.0
2.4730539E7	42.0
2.489165E7	41.958324598246236
2.5052761E7	42.0
2.5213872E7	41.91298994923697
2.5374983E7	41.96342767771556
2.5536094E7	41.907721679069994
2.5697205E7	39.04440062909082
2.5858316E7	23.063432835820894
2.6019427E7	0.0
2.6180538E7	0.0
2.6341649E7	0.0
2.650276E7	0.0
2.6663871E7	0.0
2.6824982E7	0.0
2.6986093E7	0.0
2.7147204E7	0.0
2.7308315E7	0.0
2.7469426E7	0.0
2.7630537E7	0.0
2.7791648E7	0.0
2.7952759E7	0.0
2.811387E7	0.0
2.8274981E7	0.0
2.8436092E7	0.0
2.8597203E7	0.0
2.8758314E7	0.0
2.8919425E7	0.0
2.9080536E7	0.0
2.9241647E7	0.0
2.9402758E7	0.0
2.9563869E7	0.0
2.972498E7	0.0
2.9886091E7	0.0
3.0047202E7	0.0
3.0208313E7	42.0
3.0369424E7	42.0
3.0530535E7	0.0
3.0691646E7	0.0
3.0852757E7	0.0
3.1013868E7	0.0
3.1174979E7	0.0
3.133609E7	42.0
3.1497201E7	41.999042520441016
3.1658312E7	41.99943655925519
3.1819423E7	41.99519514658849
3.1980534E7	41.916042171090744
3.2141645E7	42.0
3.2302756E7	42.0
3.2463867E7	42.0
3.2624978E7	41.99418325200205
3.2786089E7	41.984958276636554
3.29472E7	41.99595927012194
3.3108311E7	41.981213670495144
3.3269422E7	41.841069733251196
3.3430533E7	41.99987925482981
3.3591644E7	41.99895349543569
3.3752755E7	41.98069907555366
3.3913866E7	42.0
3.4074977E7	41.999789947486875
3.4236088E7	42.0
3.4397199E7	41.993268441421364
3.455831E7	41.991567624114694
3.4719421E7	41.99020293911826
3.4880532E7	41.99324903695709
3.5041643E7	41.99580766039675
3.5202754E7	41.98093128149462
3.5363865E7	41.87240710100058
3.5524976E7	41.99287089977118
3.5686087E7	41.99736928716793
3.5847198E7	41.99661124743115
3.6008309E7	41.99315450360093
3.616942E7	41.960828088840486
3.6330531E7	42.0
3.6491642E7	42.0
3.6652753E7	41.997674389338435
3.6813864E7	41.99719881228268
3.6974975E7	41.98071526852363
3.7136086E7	41.85246209429357
3.7297197E7	42.0
3.7458308E7	41.989805375347544
3.7619419E7	42.0
3.778053E7	41.9640501615219
3.7941641E7	42.0
3.8102752E7	41.999867983064114
3.8263863E7	41.99669292673965
3.8424974E7	41.99983167344649
3.8586085E7	42.0
3.8747196E7	41.99741052436882
3.8908307E7	41.753178967334996
3.9069418E7	41.995205304303354
3.9230529E7	0.0
3.939164E7	0.0
3.9552751E7	0.0
3.9713862E7	0.0
3.9874973E7	0.0
4.0036084E7	0.0
4.0197195E7	42.0
4.0358306E7	0.0
4.0519417E7	0.0
4.0680528E7	41.99347506932739
4.0841639E7	0.0
4.100275E7	42.0
4.1163861E7	41.98737014794546
4.1324972E7	41.99949740206419
4.1486083E7	41.99973403707966
4.1647194E7	0.0
4.1808305E7	0.0
4.1969416E7	42.0
4.2130527E7	42.0
4.2291638E7	41.99901377354896
4.2452749E7	42.0
4.261386E7	42.0
4.2774971E7	42.0
4.2936082E7	42.0
4.3097193E7	0.0
4.3258304E7	42.0
4.3419415E7	42.0
4.3580526E7	41.9951063342489
4.3741637E7	42.0
4.3902748E7	42.0
4.4063859E7	42.0
4.422497E7	41.99984478993056
4.4386081E7	41.99964972161014
4.4547192E7	41.999878696507324
4.4708303E7	41.99690523798519
4.4869414E7	41.99935406896515
4.5030525E7	41.909648266422224
4.5191636E7	38.46322020690197
4.5352747E7	41.993196424402214
4.5513858E7	41.94434191254125
4.5674969E7	41.05313925021664
4.583608E7	41.96241472787642
4.5997191E7	41.99242782321402
4.6158302E7	41.999862868785016
4.6319413E7	41.99732162121276
4.6480524E7	42.0
4.6641635E7	41.99022289174248
4.6802746E7	41.94461743564882
4.6963857E7	42.0
4.7124968E7	41.992265716271575
4.7286079E7	41.99790001749985
4.744719E7	0.0
4.7608301E7	41.661047737369174
4.7769412E7	42.0
4.7930523E7	0.0
4.8091634E7	0.0
4.8252745E7	0.0
4.8413856E7	0.0
4.8574967E7	42.0
4.8736078E7	42.0
4.8897189E7	41.9722293344888
4.90583E7	41.99598339928937
4.9219411E7	41.90813335574934
4.9380522E7	42.0
4.9541633E7	41.750808400359546
4.9702744E7	41.99965004666045
4.9863855E7	41.98128978009923
5.0024966E7	41.72743302553736
5.0186077E7	41.99992226972406
5.0347188E7	41.97941710628729
5.0508299E7	42.0
5.066941E7	41.90318867343798
5.0830521E7	41.998069460039794
5.0991632E7	41.998120399625485
5.1152743E7	0.0
5.1313854E7	41.99553001277139
5.1474965E7	42.0
5.1636076E7	41.99006658177649
5.1797187E7	42.0
5.1958298E7	0.0
5.2119409E7	41.99046463245492
5.228052E7	0.0
5.2441631E7	0.0
5.2602742E7	0.0
5.2763853E7	0.0
5.2924964E7	42.0
5.3086075E7	0.0
5.3247186E7	41.99937326061167
5.3408297E7	41.940207236283335
5.3569408E7	42.0
5.3730519E7	0.0
5.389163E7	41.8072332139194
5.4052741E7	41.97430783025601
5.4213852E7	41.99639734304049
5.4374963E7	0.0
5.4536074E7	42.0
5.4697185E7	41.75733228819649
5.4858296E7	0.0
5.5019407E7	0.0
5.5180518E7	0.0
5.5341629E7	0.0
5.550274E7	0.0
5.5663851E7	0.0
5.5824962E7	0.0
5.5986073E7	41.99917737386399
5.6147184E7	0.0
5.6308295E7	41.99979811962854
5.6469406E7	39.796214413442186
5.6630517E7	41.999268044021925
5.6791628E7	0.0
5.6952739E7	0.0
5.711385E7	42.0
5.7274961E7	41.99328320493908
5.7436072E7	41.96824493893258
5.7597183E7	41.99850139785578
5.7758294E7	42.0
5.7919405E7	0.0
5.8080516E7	42.0
5.8241627E7	42.0
5.8402738E7	41.99210776344404
5.8563849E7	42.0
5.872496E7	41.96204710144927
5.8886071E7	41.99998405430042
5.9047182E7	41.99356936134868
5.9208293E7	41.99984349614702
5.9369404E7	42.0
5.9530515E7	42.0
5.9691626E7	42.0
5.9852737E7	41.99979961640855
6.0013848E7	41.99394170808756
6.0174959E7	0.0
6.033607E7	0.0
6.0497181E7	0.0
6.0658292E7	0.0
6.0819403E7	0.0
6.0980514E7	0.0
6.1141625E7	0.0
6.1302736E7	41.91605596269154
6.1463847E7	42.0
6.1624958E7	42.0
6.1786069E7	41.999321541071
6.194718E7	41.92346430676037
6.2108291E7	41.729497492108884
6.2269402E7	41.87588688988359
6.2430513E7	41.9595398465693
6.2591624E7	42.0
6.2752735E7	41.08738338341831
6.2913846E7	41.84073923677453
6.3074957E7	42.0
6.3236068E7	41.80917136260954
6.3397179E7	41.619972314482446
6.355829E7	41.679995338338486
6.3719401E7	41.74137086423624
6.3880512E7	40.64843343763749
6.4041623E7	41.41157990388722
6.4202734E7	41.75218954549645
6.43637285E7	0.0
