#Position (bp)	insert size
80556.0	298.02607709750566
241667.0	298.99336374948155
402778.0	300.7384268742319
563889.0	300.2016443098226
725000.0	300.705376344086
886111.0	300.5571973307912
1047222.0	302.6890951276102
1208333.0	299.88739639897113
1369444.0	300.20126006300313
1530555.0	300.22978723404253
1691666.0	299.65631067961164
1852777.0	299.53539156626505
2013888.0	301.62518518518516
2174999.0	300.00963855421685
2336110.0	298.91777098199117
2497221.0	298.5066127847171
2658332.0	296.69638389811234
2819443.0	297.50996015936255
2980554.0	297.5656779661017
3141665.0	296.4711425206125
3302776.0	296.34055057222395
3463887.0	301.85481239804244
3624998.0	300.02909746362815
3786109.0	299.0692824319548
3947220.0	300.1345119139124
4108331.0	301.1009564293305
4269442.0	299.52129817444217
4430553.0	0.0
4591664.0	0.0
4752775.0	300.0081300813008
4913886.0	302.1137640449438
5074997.0	300.4812869336835
5236108.0	300.30516431924883
5397219.0	0.0
5558330.0	300.29703703703706
5719441.0	300.58631921824104
5880552.0	299.95779328680624
6041663.0	299.9091928251121
6202774.0	298.58035714285717
6363885.0	0.0
6524996.0	0.0
6686107.0	0.0
6847218.0	298.4079822616408
7008329.0	0.0
7169440.0	302.96794871794873
7330551.0	0.0
7491662.0	0.0
7652773.0	0.0
7813884.0	301.91085899513774
7974995.0	301.07543252595156
8136106.0	298.0993788819876
8297217.0	298.22058823529414
8458328.0	0.0
8619439.0	299.05069124423966
8780550.0	299.7015738498789
8941661.0	299.46374829001365
9102772.0	0.0
9263883.0	300.9779816513761
9424994.0	298.2912075556555
9586105.0	299.1527347781218
9747216.0	0.0
9908327.0	0.0
1.0069438E7	300.5656016315432
1.0230549E7	300.7041984732824
1.039166E7	300.11051004636784
1.0552771E7	298.5976207137859
1.0713882E7	297.460701754386
1.0874993E7	0.0
1.1036104E7	0.0
1.1197215E7	0.0
1.1358326E7	0.0
1.1519437E7	0.0
1.1680548E7	300.61306532663315
1.1841659E7	300.6187624750499
1.200277E7	301.95633187772927
1.2163881E7	0.0
1.2324992E7	0.0
1.2486103E7	0.0
1.2647214E7	0.0
1.2808325E7	0.0
1.2969436E7	302.36858006042297
1.3130547E7	297.37847222222223
1.3291658E7	299.11943793911007
1.3452769E7	297.408275862069
1.361388E7	297.04545454545456
1.3774991E7	297.44956629491946
1.3936102E7	298.8872433524066
1.4097213E7	299.7278481012658
1.4258324E7	302.55274261603375
1.4419435E7	299.2094594594595
1.4580546E7	0.0
1.4741657E7	298.22151898734177
1.4902768E7	0.0
1.5063879E7	0.0
1.522499E7	300.4016393442623
1.5386101E7	298.7903225806452
1.5547212E7	298.8766233766234
1.5708323E7	0.0
1.5869434E7	297.5075845974329
1.6030545E7	299.98366013071893
1.6191656E7	0.0
1.6352767E7	300.0758468335788
1.6513878E7	300.7619631901841
1.6674989E7	300.9355648535565
1.68361E7	0.0
1.6997211E7	0.0
1.7158322E7	300.93150684931504
1.7319433E7	301.77054794520546
1.7480544E7	299.1525029103609
1.7641655E7	299.3542747883092
1.7802766E7	301.5416666666667
1.7963877E7	301.2289719626168
1.8124988E7	298.7043935052531
1.8286099E7	299.4209466263847
1.844721E7	300.67785904255317
1.8608321E7	300.19940696812455
1.8769432E7	298.4970760233918
1.8930543E7	0.0
1.9091654E7	0.0
1.9252765E7	304.86538461538464
1.9413876E7	299.74468085106383
1.9574987E7	300.8481012658228
1.9736098E7	298.78699106256204
1.9897209E7	299.8517287234043
2.005832E7	300.12563367864226
2.0219431E7	300.16871471272003
2.0380542E7	301.6997742663657
2.0541653E7	300.09955056179774
2.0702764E7	301.2006968641115
2.0863875E7	0.0
2.1024986E7	0.0
2.1186097E7	299.8877654196158
2.1347208E7	300.87433825578154
2.1508319E7	299.08730158730157
2.166943E7	299.224043715847
2.1830541E7	0.0
2.1991652E7	0.0
2.2152763E7	0.0
2.2313874E7	0.0
2.2474985E7	0.0
2.2636096E7	300.96592844974447
2.2797207E7	0.0
2.2958318E7	298.09395973154363
2.3119429E7	300.6274694261524
2.328054E7	300.42857142857144
2.3441651E7	300.3926914153132
2.3602762E7	301.5892857142857
2.3763873E7	299.47713864306786
2.3924984E7	301.2352297592998
2.4086095E7	0.0
2.4247206E7	0.0
2.4408317E7	300.1189189189189
2.4569428E7	300.70937912813736
2.4730539E7	303.6449275362319
2.489165E7	299.10426929392446
2.5052761E7	299.5643267549338
2.5213872E7	299.5491894292694
2.5374983E7	300.1503937007874
2.5536094E7	299.76891405043744
2.5697205E7	300.5544642857143
2.5858316E7	299.86614173228344
2.6019427E7	0.0
2.6180538E7	0.0
2.6341649E7	0.0
2.650276E7	0.0
2.6663871E7	0.0
2.6824982E7	0.0
2.6986093E7	0.0
2.7147204E7	0.0
2.7308315E7	0.0
2.7469426E7	0.0
2.7630537E7	0.0
