#Position (bp)	mapping quality
80556.0	41.98804559657699
241667.0	41.958828762367645
402778.0	41.9944073146616
563889.0	41.99596176034284
725000.0	41.7214075820436
886111.0	41.99093625545174
1047222.0	42.0
1208333.0	42.0
1369444.0	41.99886957096582
1530555.0	38.903526400511915
1691666.0	36.11146688600679
1852777.0	29.86939345824071
2013888.0	42.0
2174999.0	41.98371319206424
2336110.0	41.99586682412099
2497221.0	41.8575190318348
2658332.0	41.884615062165174
2819443.0	41.97730214983
2980554.0	41.99505084545822
3141665.0	41.988378110529716
3302776.0	41.98262166640717
3463887.0	42.0
3624998.0	41.99278910604671
3786109.0	41.92253299026944
3947220.0	41.99832327928892
4108331.0	41.99965863094754
4269442.0	42.0
4430553.0	0.0
4591664.0	0.0
4752775.0	41.98560431273287
4913886.0	41.78610452016829
5074997.0	41.97960716120618
5236108.0	41.99960475982101
5397219.0	0.0
5558330.0	41.993107422687494
5719441.0	41.99925506819673
5880552.0	41.99814151490362
6041663.0	41.99755756797739
6202774.0	42.0
6363885.0	0.0
6524996.0	0.0
6686107.0	0.0
6847218.0	42.0
7008329.0	0.0
7169440.0	42.0
7330551.0	0.0
7491662.0	0.0
7652773.0	0.0
7813884.0	42.0
7974995.0	41.996739472182654
8136106.0	41.998873692679005
8297217.0	42.0
8458328.0	0.0
8619439.0	41.995758893894674
8780550.0	41.97421292891732
8941661.0	41.99971138384574
9102772.0	0.0
9263883.0	42.0
9424994.0	41.99092740014105
9586105.0	41.80028182894885
9747216.0	0.0
9908327.0	0.0
1.0069438E7	41.99949530452964
1.0230549E7	42.0
1.039166E7	41.99728131747836
1.0552771E7	42.0
1.0713882E7	42.0
1.0874993E7	0.0
1.1036104E7	0.0
1.1197215E7	0.0
1.1358326E7	0.0
1.1519437E7	0.0
1.1680548E7	42.0
1.1841659E7	42.0
1.200277E7	41.999129786176034
1.2163881E7	0.0
1.2324992E7	0.0
1.2486103E7	0.0
1.2647214E7	0.0
1.2808325E7	0.0
1.2969436E7	42.0
1.3130547E7	41.99973836992002
1.3291658E7	42.0
1.3452769E7	42.0
1.361388E7	42.0
1.3774991E7	41.85209281932787
1.3936102E7	42.0
1.4097213E7	42.0
1.4258324E7	42.0
1.4419435E7	42.0
1.4580546E7	0.0
1.4741657E7	42.0
1.4902768E7	0.0
1.5063879E7	0.0
1.522499E7	42.0
1.5386101E7	42.0
1.5547212E7	42.0
1.5708323E7	0.0
1.5869434E7	42.0
1.6030545E7	41.95291411266252
1.6191656E7	0.0
1.6352767E7	41.99711056769215
1.6513878E7	42.0
1.6674989E7	41.98427829945719
1.68361E7	0.0
1.6997211E7	0.0
1.7158322E7	42.0
1.7319433E7	42.0
1.7480544E7	41.99576764129098
1.7641655E7	40.81563108856267
1.7802766E7	42.0
1.7963877E7	41.95858588340171
