#Position (bp)	insert size
80556.0	301.2634989200864
241667.0	299.28356282271943
402778.0	300.73724007561435
563889.0	299.7356673960613
725000.0	299.9706896551724
886111.0	299.6786271450858
1047222.0	300.19170984455957
1208333.0	299.6700622524052
1369444.0	299.30774574505034
1530555.0	299.8375900458415
1691666.0	300.0090725806452
1852777.0	301.3693407466243
2013888.0	300.2914653784219
2174999.0	298.75782537067545
2336110.0	299.4418444597385
2497221.0	298.89234184239734
2658332.0	298.3764495985727
2819443.0	296.2765057242409
2980554.0	298.40309398715704
3141665.0	296.731851501537
3302776.0	298.5231857874134
3463887.0	301.0224215246637
3624998.0	300.4412416851441
3786109.0	299.5850593025314
3947220.0	300.23032069970844
4108331.0	299.9536354056902
4269442.0	300.94489795918366
4430553.0	0.0
4591664.0	0.0
4752775.0	300.0479127134725
4913886.0	301.00785683107813
5074997.0	299.44451612903225
5236108.0	300.46813069094804
5397219.0	0.0
5558330.0	300.00937382827146
5719441.0	300.1975308641975
5880552.0	300.8780487804878
6041663.0	299.62401416385
6202774.0	296.6543778801843
6363885.0	0.0
6524996.0	0.0
6686107.0	0.0
6847218.0	299.943600867679
7008329.0	0.0
7169440.0	302.77536231884056
7330551.0	0.0
7491662.0	0.0
7652773.0	0.0
7813884.0	299.34609929078016
7974995.0	300.61085373924556
8136106.0	300.0290322580645
8297217.0	303.2936507936508
8458328.0	0.0
8619439.0	299.75759493670887
8780550.0	300.14478942514603
8941661.0	300.7131034482759
9102772.0	0.0
9263883.0	299.9334600760456
9424994.0	298.2675076120052
9586105.0	296.945755901557
9747216.0	0.0
9908327.0	0.0
1.0069438E7	300.4893758300133
1.0230549E7	299.85645933014354
1.039166E7	299.56174698795184
1.0552771E7	299.4251675353686
1.0713882E7	298.83620993307505
1.0874993E7	0.0
1.1036104E7	0.0
1.1197215E7	0.0
1.1358326E7	0.0
1.1519437E7	0.0
1.1680548E7	304.1034482758621
1.1841659E7	300.1791907514451
1.200277E7	299.05652173913046
1.2163881E7	0.0
1.2324992E7	0.0
1.2486103E7	0.0
1.2647214E7	0.0
1.2808325E7	0.0
1.2969436E7	299.46735395189006
1.3130547E7	296.9579439252336
1.3291658E7	298.31864673485444
1.3452769E7	300.786301369863
1.361388E7	300.6873401534527
1.3774991E7	299.8219723588662
1.3936102E7	299.6570566543748
1.4097213E7	296.40816326530614
1.4258324E7	298.84826325411336
1.4419435E7	299.1212121212121
1.4580546E7	0.0
1.4741657E7	301.17241379310343
1.4902768E7	0.0
1.5063879E7	0.0
1.522499E7	301.9352517985611
1.5386101E7	300.20512820512823
1.5547212E7	297.6118421052632
1.5708323E7	0.0
1.5869434E7	302.50062735257217
1.6030545E7	298.49837486457204
1.6191656E7	0.0
1.6352767E7	300.7558741537236
1.6513878E7	301.08641975308643
1.6674989E7	300.64845605700714
1.68361E7	0.0
1.6997211E7	0.0
1.7158322E7	300.9024390243902
1.7319433E7	301.4200351493849
1.7480544E7	300.4020897832817
1.7641655E7	298.77851990382044
1.7802766E7	301.5953947368421
1.7963877E7	300.0442699036059
1.8124988E7	299.90621814475026
1.8286099E7	300.85023696682464
1.844721E7	300.4609708101017
1.8608321E7	300.9657206044969
1.8769432E7	299.42105263157896
1.8930543E7	0.0
1.9091654E7	0.0
1.9252765E7	298.7873015873016
1.9413876E7	302.0952380952381
1.9574987E7	300.4886191198786
1.9736098E7	300.02022693635917
1.9897209E7	302.0240202275601
2.005832E7	300.64875856164383
2.0219431E7	299.35878356518924
2.0380542E7	300.11647509578546
2.0541653E7	299.90100396918046
2.0702764E7	300.7899929527837
2.0863875E7	0.0
2.1024986E7	0.0
2.1186097E7	300.43896236012205
2.1347208E7	300.0785213167836
2.1508319E7	300.2307692307692
2.166943E7	298.9460992907801
2.1830541E7	0.0
2.1991652E7	0.0
2.2152763E7	0.0
2.2313874E7	0.0
2.2474985E7	0.0
2.2636096E7	300.74216027874564
2.2797207E7	0.0
2.2958318E7	299.7360594795539
2.3119429E7	300.8232558139535
2.328054E7	302.70443349753697
2.3441651E7	299.94161419576415
2.3602762E7	300.2378640776699
2.3763873E7	299.3787878787879
2.3924984E7	301.3240418118467
2.4086095E7	0.0
2.4247206E7	0.0
2.4408317E7	301.969696969697
2.4569428E7	299.55973154362414
2.4730539E7	299.6930693069307
2.489165E7	300.38780297107115
2.5052761E7	300.7253992787223
2.5213872E7	300.0076771221759
2.5374983E7	298.95168595873173
2.5536094E7	300.0523023023023
2.5697205E7	299.7731871838111
2.5858316E7	304.6595744680851
2.6019427E7	0.0
2.6180538E7	0.0
2.6341649E7	0.0
2.650276E7	0.0
2.6663871E7	0.0
2.6824982E7	0.0
2.6986093E7	0.0
2.7147204E7	0.0
2.7308315E7	0.0
2.7469426E7	0.0
2.7630537E7	0.0
2.7791648E7	0.0
2.7952759E7	0.0
2.811387E7	0.0
2.8274981E7	0.0
2.8436092E7	0.0
2.8597203E7	0.0
2.8758314E7	0.0
2.8919425E7	0.0
2.9080536E7	0.0
2.9241647E7	0.0
2.9402758E7	0.0
2.9563869E7	0.0
2.972498E7	0.0
2.9886091E7	0.0
3.0047202E7	0.0
3.0208313E7	297.5769230769231
3.0369424E7	299.09285714285716
3.0530535E7	0.0
3.0691646E7	0.0
3.0852757E7	0.0
3.1013868E7	0.0
3.1174979E7	0.0
3.133609E7	300.33006198347107
3.1497201E7	300.68972638100155
3.1658312E7	300.56876061120545
3.1819423E7	299.41383707954725
3.1980534E7	298.8541243396993
3.2141645E7	299.79038004750595
3.2302756E7	300.11231184870707
3.2463867E7	300.17459016393445
3.2624978E7	298.9588122605364
3.2786089E7	300.5215618965887
3.29472E7	300.3395821408128
3.3108311E7	299.64777012092054
3.3269422E7	299.71956145412577
3.3430533E7	299.5777649769585
3.3591644E7	300.6816991562409
3.3752755E7	300.5859140859141
3.3913866E7	300.6842105263158
3.4074977E7	300.87457952907255
3.4236088E7	300.5166240409207
3.4397199E7	299.21662279052276
3.455831E7	301.6301663982823
3.4719421E7	300.3093390420123
3.4880532E7	300.0072270825409
3.5041643E7	298.9403930485626
3.5202754E7	300.1099308300395
3.5363865E7	300.2682054616385
3.5524976E7	299.5570761552085
3.5686087E7	298.9363164324985
3.5847198E7	300.15899175957344
3.6008309E7	299.2767515923567
3.616942E7	300.9701750061622
3.6330531E7	302.63398692810455
3.6491642E7	300.31004901960785
3.6652753E7	299.5851063829787
3.6813864E7	298.943815915628
3.6974975E7	299.5890899821565
3.7136086E7	299.254006137061
3.7297197E7	298.8544274455262
3.7458308E7	299.32426429761244
3.7619419E7	301.33103448275864
3.778053E7	298.9505465903175
3.7941641E7	300.20142517814725
3.8102752E7	298.7658807212205
3.8263863E7	300.3223212345142
3.8424974E7	299.74155653450805
3.8586085E7	300.1056327278278
3.8747196E7	300.1385026737968
3.8908307E7	299.8552717747217
3.9069418E7	300.9725274725275
3.9230529E7	0.0
3.939164E7	0.0
3.9552751E7	0.0
3.9713862E7	0.0
3.9874973E7	0.0
4.0036084E7	0.0
4.0197195E7	299.40860215053766
4.0358306E7	0.0
4.0519417E7	0.0
4.0680528E7	300.01426024955435
4.0841639E7	0.0
4.100275E7	301.2890566037736
4.1163861E7	298.91098924277577
4.1324972E7	300.0371775417299
4.1486083E7	299.9646234676007
4.1647194E7	0.0
4.1808305E7	0.0
4.1969416E7	298.7432432432432
4.2130527E7	299.6690031152648
4.2291638E7	298.73604060913704
4.2452749E7	299.6421404682274
4.261386E7	303.83870967741933
4.2774971E7	298.5520504731861
4.2936082E7	298.81454545454545
4.3097193E7	0.0
4.3258304E7	297.125
4.3419415E7	299.6566265060241
4.3580526E7	299.84976181751557
4.3741637E7	299.96576200417536
4.3902748E7	301.61147902869754
4.4063859E7	300.6185115697311
4.422497E7	299.58659469185784
4.4386081E7	298.94120791020845
4.4547192E7	299.78810745547844
4.4708303E7	300.404702970297
4.4869414E7	299.69449378330376
4.5030525E7	300.14157935088167
4.5191636E7	298.62946673996703
4.5352747E7	299.2502154058246
4.5513858E7	299.72320534223707
4.5674969E7	299.30351844001694
4.583608E7	298.89621694007366
4.5997191E7	299.705850428742
4.6158302E7	300.3535430087154
4.6319413E7	299.7174721189591
4.6480524E7	299.5164027149321
4.6641635E7	300.10262371305214
4.6802746E7	298.41057934508814
4.6963857E7	300.0844827586207
4.7124968E7	301.50277264325325
4.7286079E7	299.3220294426919
4.744719E7	0.0
4.7608301E7	299.3627495462795
4.7769412E7	303.43504531722056
4.7930523E7	0.0
4.8091634E7	0.0
4.8252745E7	0.0
4.8413856E7	0.0
4.8574967E7	299.01324990798673
4.8736078E7	300.3752568845047
4.8897189E7	300.0027777777778
4.90583E7	300.23509845662585
4.9219411E7	298.8143788482434
4.9380522E7	299.218085106383
4.9541633E7	299.4160500853728
4.9702744E7	298.6727915194346
4.9863855E7	299.6636024130997
5.0024966E7	298.7361290322581
5.0186077E7	300.4462102689487
5.0347188E7	298.83870967741933
5.0508299E7	300.50782268578877
5.066941E7	300.5803409503083
5.0830521E7	300.8646770237122
5.0991632E7	298.85
5.1152743E7	0.0
5.1313854E7	303.07936507936506
5.1474965E7	299.46666666666664
5.1636076E7	299.84276228419657
5.1797187E7	300.15984147952446
5.1958298E7	0.0
5.2119409E7	300.85152409046214
5.228052E7	0.0
5.2441631E7	0.0
5.2602742E7	0.0
5.2763853E7	0.0
5.2924964E7	296.04285714285714
5.3086075E7	0.0
5.3247186E7	298.39372325249644
5.3408297E7	299.7664974619289
5.3569408E7	299.88757932910244
5.3730519E7	0.0
5.389163E7	299.8844011142061
5.4052741E7	298.2656794425087
5.4213852E7	298.6893342877595
5.4374963E7	0.0
5.4536074E7	300.52756653992395
5.4697185E7	300.2230392156863
5.4858296E7	0.0
5.5019407E7	0.0
5.5180518E7	0.0
5.5341629E7	0.0
5.550274E7	0.0
5.5663851E7	0.0
5.5824962E7	0.0
5.5986073E7	301.9795918367347
5.6147184E7	0.0
5.6308295E7	299.6673346693387
5.6469406E7	299.85785086731244
5.6630517E7	299.3554040895813
5.6791628E7	0.0
5.6952739E7	0.0
5.711385E7	301.1795865633075
5.7274961E7	300.03962338171834
5.7436072E7	299.2678111587983
5.7597183E7	301.1748166259169
5.7758294E7	297.2889667250438
5.7919405E7	0.0
5.8080516E7	301.13454545454545
5.8241627E7	299.9679752066116
5.8402738E7	300.4215488215488
5.8563849E7	300.15353535353535
5.872496E7	299.380118694362
5.8886071E7	300.02495974235103
5.9047182E7	300.21671087533156
5.9208293E7	301.09138972809666
5.9369404E7	300.0706679574056
5.9530515E7	299.0216718266254
