#Position (bp)	mapping quality
80556.0	41.979741203809446
241667.0	41.88051284247798
402778.0	41.938417704394425
563889.0	41.993090631002346
725000.0	41.582811985512016
886111.0	41.993624199451055
1047222.0	41.99878749538721
1208333.0	41.99987440379181
1369444.0	42.0
1530555.0	39.03083179825388
1691666.0	35.4856831726
1852777.0	28.090635310365993
2013888.0	42.0
2174999.0	41.97173637515843
2336110.0	41.997027939217354
2497221.0	41.8730273765583
2658332.0	41.85940491960367
2819443.0	41.98151084203744
2980554.0	41.997996509324366
3141665.0	41.993633402172314
3302776.0	41.97560822261933
3463887.0	42.0
3624998.0	41.96847397421749
3786109.0	41.93306657500162
3947220.0	41.99689278301868
4108331.0	42.0
4269442.0	42.0
4430553.0	0.0
4591664.0	0.0
4752775.0	41.99325487057283
4913886.0	41.73401875797982
5074997.0	41.999700553975146
5236108.0	42.0
5397219.0	0.0
5558330.0	41.99462911169962
5719441.0	42.0
5880552.0	41.99978470481492
6041663.0	41.99650847797732
6202774.0	42.0
6363885.0	0.0
6524996.0	0.0
6686107.0	0.0
6847218.0	42.0
7008329.0	0.0
7169440.0	42.0
7330551.0	0.0
7491662.0	0.0
7652773.0	0.0
7813884.0	42.0
7974995.0	41.999844414479824
8136106.0	42.0
8297217.0	42.0
8458328.0	0.0
8619439.0	41.994755162886534
8780550.0	41.98373212384875
8941661.0	42.0
9102772.0	0.0
9263883.0	42.0
9424994.0	41.98061910125452
9586105.0	41.69601103994167
9747216.0	0.0
9908327.0	0.0
1.0069438E7	42.0
1.0230549E7	41.99956594082327
1.039166E7	42.0
1.0552771E7	42.0
1.0713882E7	42.0
1.0874993E7	0.0
1.1036104E7	0.0
1.1197215E7	0.0
1.1358326E7	0.0
1.1519437E7	0.0
1.1680548E7	42.0
1.1841659E7	42.0
1.200277E7	42.0
1.2163881E7	0.0
1.2324992E7	0.0
1.2486103E7	0.0
1.2647214E7	0.0
1.2808325E7	0.0
1.2969436E7	42.0
1.3130547E7	42.0
1.3291658E7	42.0
1.3452769E7	42.0
1.361388E7	42.0
1.3774991E7	41.930567656323305
1.3936102E7	42.0
1.4097213E7	41.996867308122624
1.4258324E7	42.0
1.4419435E7	42.0
1.4580546E7	0.0
1.4741657E7	42.0
1.4902768E7	0.0
1.5063879E7	0.0
1.522499E7	42.0
1.5386101E7	42.0
1.5547212E7	42.0
1.5708323E7	0.0
1.5869434E7	42.0
1.6030545E7	41.96136263922895
1.6191656E7	0.0
1.6352767E7	42.0
1.6513878E7	42.0
1.6674989E7	41.99051762407884
1.68361E7	0.0
1.6997211E7	0.0
1.7158322E7	42.0
1.7319433E7	42.0
1.7480544E7	41.997220118163916
1.7641655E7	40.72623853726618
1.7802766E7	42.0
1.7963877E7	41.99883667219817
1.8124988E7	41.993971999808636
1.8286099E7	41.993032696139935
1.844721E7	41.89087325386508
1.8608321E7	41.99799120754732
1.8769432E7	42.0
1.8930543E7	0.0
1.9091654E7	0.0
1.9252765E7	42.0
1.9413876E7	42.0
1.9574987E7	41.9720803302778
1.9736098E7	41.870240982362716
1.9897209E7	41.99645855401496
2.005832E7	41.997985779013575
2.0219431E7	41.99746500231998
2.0380542E7	41.999732036902344
2.0541653E7	41.99827589003701
2.0702764E7	41.91749992260781
2.0863875E7	0.0
2.1024986E7	0.0
2.1186097E7	41.99296678760815
2.1347208E7	41.98544047929273
2.1508319E7	42.0
2.166943E7	41.99965651757894
2.1830541E7	0.0
2.1991652E7	0.0
2.2152763E7	0.0
2.2313874E7	0.0
2.2474985E7	0.0
2.2636096E7	42.0
2.2797207E7	0.0
2.2958318E7	42.0
2.3119429E7	42.0
2.328054E7	41.94167341742854
2.3441651E7	41.986804239118385
2.3602762E7	41.553278983551095
2.3763873E7	26.75626723587243
2.3924984E7	41.96157110819239
2.4086095E7	0.0
2.4247206E7	0.0
2.4408317E7	42.0
2.4569428E7	41.999395056749435
2.4730539E7	42.0
2.489165E7	41.9450555829681
2.5052761E7	41.99861905020246
2.5213872E7	41.932265863333015
2.5374983E7	41.970833527694644
2.5536094E7	41.78406291977152
2.5697205E7	39.14973143285822
2.5858316E7	24.8349491032477
2.6019427E7	0.0
2.6180538E7	0.0
2.6341649E7	0.0
2.650276E7	0.0
2.6663871E7	0.0
2.6824982E7	0.0
2.6986093E7	0.0
2.7147204E7	0.0
2.7308315E7	0.0
2.7469426E7	0.0
2.7630537E7	0.0
2.7791648E7	0.0
2.7952759E7	0.0
2.811387E7	0.0
2.8274981E7	0.0
2.8436092E7	0.0
2.8597203E7	0.0
2.8758314E7	0.0
2.8919425E7	0.0
2.9080536E7	0.0
2.9241647E7	0.0
2.9402758E7	0.0
2.9563869E7	0.0
2.972498E7	0.0
2.9886091E7	0.0
3.0047202E7	0.0
3.0208313E7	42.0
3.0369424E7	42.0
3.0530535E7	0.0
3.0691646E7	0.0
3.0852757E7	0.0
3.1013868E7	0.0
3.1174979E7	0.0
3.133609E7	41.99975272299088
3.1497201E7	41.99834711601585
3.1658312E7	41.997604907837975
3.1819423E7	41.9939877390577
3.1980534E7	41.94143117716785
3.2141645E7	41.99991970528014
3.2302756E7	41.999868208005424
3.2463867E7	42.0
3.2624978E7	42.0
3.2786089E7	41.98915361346835
3.29472E7	41.99508884139079
3.3108311E7	41.968599704032556
3.3269422E7	41.537890312308924
3.3430533E7	42.0
3.3591644E7	41.998306611700386
3.3752755E7	41.98956781642442
3.3913866E7	42.0
3.4074977E7	41.99959031784507
3.4236088E7	42.0
3.4397199E7	41.99573839197088
3.455831E7	41.98880406855924
3.4719421E7	41.9914609668995
3.4880532E7	41.97627017628117
3.5041643E7	41.99529198603289
